Map: [('Default', 44, 26, 90, -90, 1, 0, 'MAPSIZE_DUEL')]
Total plots: 1144

All Plots:
  ID=0, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=763, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=764, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=765, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=766, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=767, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=768, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=769, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=770, Terrain=TERRAIN_PLAINS, Continent=CONTINENT_AFRICA, Impassable=0
  ID=771, Terrain=TERRAIN_GRASS, Continent=CONTINENT_AFRICA, Impassable=0
  ID=772, Terrain=TERRAIN_GRASS, Continent=CONTINENT_AFRICA, Impassable=0
  ID=773, Terrain=TERRAIN_GRASS, Continent=CONTINENT_AFRICA, Impassable=0
  ID=774, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=775, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=776, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=777, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=778, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=779, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=780, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=781, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=782, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=783, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=784, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=785, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=786, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=787, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=788, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=789, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=790, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=791, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=792, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=793, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=794, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=795, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=796, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=797, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=798, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=799, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=800, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=801, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=802, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=803, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=804, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=805, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=806, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=807, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=808, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=809, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=810, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=811, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=812, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=813, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=814, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=815, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=816, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=817, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=818, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=819, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=820, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=821, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=822, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=823, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=824, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=825, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=826, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=827, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=828, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=829, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=830, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=831, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=832, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=833, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=834, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=835, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=836, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=837, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=838, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=839, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=840, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=841, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=842, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=843, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=844, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=845, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=846, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=847, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=848, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=849, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=850, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=851, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=852, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=853, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=854, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=855, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=856, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=857, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=858, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=859, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=860, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=861, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=862, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=863, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=864, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=865, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=866, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=867, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=868, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=869, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=870, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=871, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=872, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=873, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=874, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=875, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=876, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=877, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=878, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=879, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=880, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=881, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=882, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=883, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=884, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=885, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=886, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=887, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=888, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=889, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=890, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=891, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=892, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=893, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=894, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=895, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=896, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=897, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=898, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=899, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=900, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=901, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=902, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=903, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=904, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=905, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=906, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=907, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=908, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=909, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=910, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=911, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=912, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=913, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=914, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=915, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=916, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=917, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=918, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=919, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=920, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=921, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=922, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=923, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=924, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=925, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=926, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=927, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=928, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=929, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=930, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=931, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=932, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=933, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=934, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=935, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=936, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=937, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=938, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=939, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=940, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=941, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=942, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=943, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=944, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=945, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=946, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=947, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=948, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=949, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=950, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=951, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=952, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=953, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=954, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=955, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=956, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=957, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=958, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=959, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=960, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=961, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=962, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=963, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=964, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=965, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=966, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=967, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=968, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=969, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=970, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=971, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=972, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=973, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=974, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=975, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=976, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=977, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=978, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=979, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=980, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=981, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=982, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=983, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=984, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=985, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=986, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=987, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=988, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=989, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=990, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=991, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=992, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=993, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=994, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=995, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=996, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=997, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=998, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=999, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1000, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1001, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1002, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1003, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1004, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1005, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1006, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1007, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1008, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1009, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1010, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1011, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1012, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1013, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1014, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1015, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1016, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1017, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1018, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1019, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1020, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1021, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1022, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1023, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1024, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1025, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1026, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1027, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1028, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1029, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1030, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1031, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1032, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1033, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1034, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1035, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1036, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1037, Terrain=TERRAIN_COAST, Continent=, Impassable=1
  ID=1038, Terrain=TERRAIN_COAST, Continent=, Impassable=1
  ID=1039, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1040, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1041, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1042, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1043, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1044, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1045, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1046, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1047, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1048, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1049, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1050, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1051, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1052, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1053, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1054, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1055, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1056, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1057, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1058, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1059, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1060, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1061, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1062, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1063, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1064, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1065, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1066, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1067, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1068, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1069, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1070, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1071, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1072, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1073, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1074, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1075, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1076, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1077, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1078, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1079, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1080, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1081, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1082, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1083, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1084, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1085, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1086, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1087, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1088, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1089, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1090, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1091, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1092, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1093, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1094, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=1095, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1096, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1097, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1098, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1099, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1100, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1101, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1102, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1103, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1104, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1105, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1106, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1107, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1108, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1109, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1110, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1111, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1112, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1113, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1114, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1115, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1116, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1117, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1118, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1119, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1120, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1121, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1122, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1123, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1124, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1125, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1126, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1127, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1128, Terrain=TERRAIN_COAST, Continent=, Impassable=1
  ID=1129, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1130, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1131, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1132, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1133, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=1134, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1135, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1136, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
  ID=1137, Terrain=TERRAIN_COAST, Continent=, Impassable=0
  ID=1138, Terrain=TERRAIN_COAST, Continent=, Impassable=1
  ID=1139, Terrain=TERRAIN_OCEAN, Continent=, Impassable=1
  ID=1140, Terrain=TERRAIN_COAST, Continent=, Impassable=1
  ID=1141, Terrain=TERRAIN_COAST, Continent=, Impassable=1
  ID=1142, Terrain=TERRAIN_COAST, Continent=, Impassable=1
  ID=1143, Terrain=TERRAIN_OCEAN, Continent=, Impassable=0
